3232235777,3232235881,8796753494396,281474976710655,1,0
3232235881,3232235777,8796750346330,281474976710655,1,0
3232235777,3232235880,8796753494396,281474976710655,1,0
3232235880,3232235777,8796759439192,281474976710655,1,0
3232235777,3232235880,8796753494396,8796759439192,2,1
3232235880,3232235777,8796759439192,8796753494396,1,0
3232235777,3232235880,8796753494396,8796759439192,2,1
3232235880,3232235777,8796759439192,8796753494396,1,0
3232235777,3232235880,8796753494396,8796759439192,2,1
3232235880,3232235777,8796759439192,8796753494396,1,0
3232235777,3232235880,8796753494396,8796759439192,2,0
3232235880,3232235777,8796759439192,8796753494396,1,0
3232235777,3232235880,8796753494396,8796759439192,2,1
3232235881,3232235880,8796750346330,281474976710655,1,0
3232235880,3232235881,8796759439192,8796750346330,2,1
3232235777,3232235880,8796750346330,8796759439192,2,1
3232235777,3232235880,8796750346330,8796759439192,2,1
3232235777,3232235880,8796750346330,8796759439192,2,1
3232235880,3232235881,8796759439192,8796750346330,1,0
3232235881,3232235880,8796750346330,8796759439192,2,1
3232235777,3232235880,8796750346330,8796759439192,2,1
3232235777,3232235880,8796750346330,8796759439192,2,1
3232235777,3232235880,8796750346330,8796759439192,2,1
3232235777,3232235880,8796750346330,8796759439192,2,1
3232235777,3232235880,8796750346330,8796759439192,2,1
3232235777,3232235880,8796750346330,8796759439192,2,1
3232235777,3232235880,8796750346330,8796759439192,2,1
3232235777,3232235880,8796750346330,8796759439192,2,1
3232235777,3232235880,8796750346330,8796759439192,2,1
3232235777,3232235880,8796750346330,8796759439192,2,1
3232235777,3232235880,8796750346330,8796759439192,2,1
3232235881,3232235880,8796750346330,8796759439192,1,0
3232235880,3232235881,8796759439192,8796750346330,2,1
3232235777,3232235880,8796750346330,8796759439192,2,1
3232235777,3232235880,8796750346330,8796759439192,2,1
3232235777,3232235880,8796750346330,8796759439192,2,1
3232235777,3232235880,8796750346330,8796759439192,2,1
3232235777,3232235880,8796750346330,8796759439192,2,1
3232235777,3232235880,8796750346330,8796759439192,2,1
3232235777,3232235880,8796750346330,8796759439192,2,1
3232235777,3232235880,8796750346330,8796759439192,2,1
3232235777,3232235880,8796750346330,8796759439192,2,1
3232235777,3232235880,8796750346330,8796759439192,2,1
3232235777,3232235880,8796750346330,8796759439192,2,1
3232235777,3232235880,8796750346330,8796759439192,2,1
3232235777,3232235880,8796750346330,8796759439192,2,1
3232235777,3232235880,8796750346330,8796759439192,2,1
3232235777,3232235880,8796750346330,8796759439192,2,1
3232235777,3232235880,8796750346330,8796759439192,2,1
3232235777,3232235880,8796750346330,8796759439192,2,1